css-4rbku5 href,UserId,Tweet_Url,Date-Time,Tweets,Comments,Retweets,Likes,Impressions,r-1p0dtai src,Retweet,Like
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1703074087193444710,Sep 16,Bro thought he could cook like Walter White,286,3K,27K,1M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1703071827466076179,Sep 16,Man United fans watching 50m Onana make his 1st save of the game,256,1.9K,20K,1M,blob:https://twitter.com/07006616-9c90-4f50-b54b-4dd6862bc345,From,Matteo Bonetti
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1703069569399578677,Sep 16,Live scenes from Old Trafford,746,8.5K,86K,4.3M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1703067841879011806,Sep 16,"Casemiro in Man United midfield, knowing he's got 4 years left on a £350k a week contract.",1.4K,14K,98K,8.8M,blob:https://twitter.com/00bcd977-fe17-4129-b534-f41856469998,From,M
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1703065827107364900,Sep 16,Manchester United fans when they see Ten Hag,416,2.8K,14K,2M,blob:https://twitter.com/dbe0fb86-267f-4cdb-9b4a-a5d26389ea44,From,reaction memes @VideoReacts
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1703061661307834644,Sep 16,"Man United fans: ""iT dId'Nt CrOsS tHe LiNe.""",335,1.8K,19K,1M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1703039856522231889,Sep 16,Mo Salah against Wolves,260,3.2K,27K,1.6M,blob:https://twitter.com/e9400373-45af-4ec1-9670-f84c064e9d83,From,TF Videos
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1703036726317338638,Sep 16,"Hello, this is Mo Salah, how may I assist you?",421,3.6K,48K,2M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1703019151403483320,Sep 16,Juventus fan with 200 IQ,252,2.1K,31K,1M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1702654651659583515,Sep 15,Tottenham fans right now,566,5.7K,61K,3M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1702646487644053697,Sep 15,Champions League group stage,222,1.2K,13K,810K,blob:https://twitter.com/0c0abda9-8762-4f50-800e-516003113381,From,TF Videos
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1702627447101874556,Sep 15,A glimpse from the future,222,1.7K,34K,1.7M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1702397004926603339,Sep 15,Jude Bellingham's influence is unreal,183,412,6.9K,474K,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1702386946700415278,Sep 14,BREAKING: Ten Hag has shown interest in signing those 4 Real Madrid players.,434,2.7K,30K,4.2M,,forbes.com/sites/tomsande…,espn.com/soccer/story/_…
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1702374874298085431,Sep 14,"Man United this season:

Wins: 2

Statements: 5",648,7K,52K,3.3M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1702329221778162095,Sep 14,"Ten Hag: “New rule, for every mistake the player will have to do push-ups.""

Maguire by the end of the week:",422,3.2K,39K,1.7M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1702293589559001402,Sep 14,"Ronaldo: I love you so much, Ronaldo Jr.  

Ronaldo Jr: I love you too, dad.  

Ronaldo: I wasn't talking to you, son.",313,1.5K,35K,1.4M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1702234526729060409,Sep 14,My relationship status:,835,11K,86K,6.4M,blob:https://twitter.com/0d7c194d-58de-4fab-9cf5-b31e03ba70b4,From,TF Videos
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1702049066052432125,Sep 14,Paul Pogba,232,1.7K,19K,1.5M,,From,TF Videos
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1702020075442548947,Sep 13,Barcelona's Neymar replacement replaced Neymar at PSG,452,5.7K,68K,4.8M,,Atletico Madrid's Griezmann replacement replaced Griezmann at Barcelona,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1701954124927893527,Sep 13,These kids are savage,543,4.1K,31K,2.7M,blob:https://twitter.com/ade13891-ccb9-4a56-b3ac-f1dbe5a126f1,From,TF Videos
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1701880185153306658,Sep 13,FC Barcelona wishes Thomas Müller on his birthday,802,4.8K,87K,4.2M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1701696999496486977,Sep 13,Harry Maguire’s last two goals have been for Sevilla and Scotland.,408,3.9K,58K,2M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1701692225292238999,Sep 13,"45' Comes on as a sub

67' Scores a goal for Scotland

Super sub Harry Maguire",1K,7.9K,102K,5.5M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1701691410045444241,Sep 13,Football fans coming to twitter after seeing Maguire has scored an own goal for England,419,3.1K,34K,1.8M,blob:https://twitter.com/c9f36331-015c-4d0f-8ea0-cfbfc93fbad3,From,Rich
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1701675185244377326,Sep 13,Rudi Völler showing Germans how to play good again by removing Havertz for Müller,204,2.6K,40K,3.4M,blob:https://twitter.com/cc5a7ee5-49fc-4cf2-8b77-a0a607eb33bd,From,reaction memes @VideoReacts
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1700855704381231267,Sep 10,Who is the best women striking duo?,1K,5.9K,56K,2.4M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1700622332027351450,Sep 10,Legend says Rüdiger is still running,299,2.7K,52K,2.1M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1700619941408309329,Sep 10,"Italy: We want revenge against North Macedonia for defeating us in World Cup qualifiers

The revenge:",105,450,6.3K,429K,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1700617629700866216,Sep 10,Japan whenever they play Germany,1K,17K,176K,9.6M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1700614102823883205,Sep 10,"At World Cup: Germany 1-2 Japan

Today: Germany 1-4 Japan",443,5.7K,49K,2.9M,blob:https://twitter.com/84cfd244-b2ef-4fb0-b7b8-b0e98cf082db,From,FOOTTOON
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1700610584952045658,Sep 10,Why always Japan?,495,2.3K,63K,4.9M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1700609057214620150,Sep 10,Germany's nightmare,409,7.3K,100K,8.5M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1700592804504678629,Sep 10,Germany under Hansi Flick,390,2.4K,36K,2.2M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1700585110079242610,Sep 10,Ter Stegen in goal for Germany,230,795,24K,1.2M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1700535526212710404,Sep 9,Todd Boehly seeing Manny with braided Afro score a hattrick,421,5K,69K,5.2M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1700530610047947178,Sep 9,Rashford needs to be stopped,246,988,33K,1.8M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1700529052941946974,Sep 9,KSI did a Onana,237,1.5K,30K,1M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1700527628753526809,Sep 9,Speed whenever he gets the ball,174,663,9.5K,840K,blob:https://twitter.com/099d7d91-1c08-4503-b923-51e78242bf55,From,Gina
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1700471546471481478,Sep 9,Leaked: FC Barcelona's home kit for the 2024/25 season,1.2K,5.6K,86K,5.4M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1700449256258101565,Sep 9,Neymar when it's time to play for Brazil,514,7K,75K,6.7M,blob:https://twitter.com/1012acc4-9632-455f-a7bf-57272ad4500b,From,Junior15
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1700226867590991909,Sep 9,McTominay when he plays for Scotland,231,2.5K,29K,2.2M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1700201096738676917,Sep 8,WW2 throwback for Germany,269,3.4K,35K,2.6M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1700144959385403534,Sep 8,"Robert Sanchez this season:

Shots on target faced: 5
Goals conceded: 6",737,3.5K,62K,4.3M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1700112208707875240,Sep 8,: “ I’ve never seen a more complete player than leo messi “,575,6.2K,64K,7.4M,,google.com/search?q=garri…,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1700100625113968996,Sep 8,Messi whenever he steps up to take a free kick,250,2.2K,40K,1.7M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1700072672024043681,Sep 8,The supreme leader,360,4.4K,49K,3.3M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1699883142557970566,Sep 8,Someone said that if Sancho commits a crime Erik Ten Hag might rate him,283,2.8K,33K,3.7M,blob:https://twitter.com/348a56d1-6156-438f-b72e-43fe21620b12,From,‘
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1699847092091425177,Sep 7,"Sofyan Amrabat: ""If I score against Liverpool, I won’t celebrate out of respect for the days I spent with them in photoshop.""",772,3.1K,56K,3M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1699783572096512039,Sep 7,"No tattoos
No fancy cars
No scandals
No crazy haircuts
No controversies
No talent
100% committed to Man United

Living Legend",3.4K,16K,160K,10M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1699758194539540780,Sep 7,Not sure if Iraq or Penraq,973,3.7K,62K,4.4M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1699067356889432245,Sep 5,Ronaldo vs Messi,999,10K,63K,4.2M,blob:https://twitter.com/d7ebf676-7508-427d-be96-1e5ded4d459c,From,Follow @Wouva10
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1699038622186422574,Sep 5,Man United right wingers against fullbacks vs Man United right wingers against women.,552,6.9K,76K,4.9M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1699016973714108466,Sep 5,Coming soon to theaters near you,849,6.4K,28K,3.6M,blob:https://twitter.com/ca9ceb02-46a0-44cc-8ceb-54ea13d20f2a,From,Diogo Oliveira
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1698995544289329276,Sep 5,India spent around £59m to land on the moon while Arsenal signed Havertz for £65m.,1.5K,9.3K,123K,7.1M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1698705357420343593,Sep 4,"Peter Drury: “If Onana was a folder, he wouldn't be able to save a file.”",1K,8.2K,101K,4.9M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1698675831940235513,Sep 4,Mo Salah when he sees Sergio Ramos in Sevilla jersey in the Europa league final,569,7.7K,128K,3.5M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1698653429554373076,Sep 4,Man United at 11th position seeing this tweet:,403,2.7K,11K,1.4M,blob:https://twitter.com/dd02e767-5f15-4abf-a210-a173fffba905,From,find a reaction
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1698615312076226705,Sep 4,Premier League top 4 going into the international break,733,6K,93K,8.9M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1698427316047593700,Sep 4,Gabriel Jesus vs Jonny Evans,305,2.2K,17K,1.1M,blob:https://twitter.com/d98c7fdf-3815-4bc0-8509-bcb048338340,From,.
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1698414139834613834,Sep 4,"Hello mom, can you pick me up after work?",437,5.3K,48K,2.5M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1698378531544215783,Sep 3,Live scenes from the VAR room,364,2.4K,33K,1.2M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1698367779986899416,Sep 3,Life comes at you fast,1K,11K,89K,4.4M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1698365456774463505,Sep 3,Arsenal didn’t give Man United fans any time to celebrate their goal.,314,2.5K,27K,1M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1698361760921592220,Sep 3,Kai Havertz is a German Lukaku,403,2.4K,33K,1.1M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1698336006833881539,Sep 3,Nottingham manager has an assistant to scratch his ear,118,622,9.3K,855K,blob:https://twitter.com/11e8053c-7387-4e19-9e7b-95f55c5140ad,From,Jamie_R
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1698306980924781006,Sep 3,Ex Borussia Dortmund players so far this season,486,4.1K,55K,1.7M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1698287014024519700,Sep 3,‘Most competitive football league in the world’,489,2K,35K,1.9M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1698269147635794169,Sep 3,Man United fans before the game against Arsenal today,1.1K,5.9K,27K,2.4M,blob:https://twitter.com/b9dc2a31-c503-4b83-8711-2d9f3fda15c7,From,John Gotti
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1698250324421521605,Sep 3,Naughtyham Forest,464,1.8K,24K,1.6M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1698233656928555306,Sep 3,"No one:

Bellingham after scoring a goal:",569,5.2K,90K,2.4M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1698269147635794169,Sep 3,Man United fans before the game against Arsenal today,1.1K,5.9K,27K,2.4M,blob:https://twitter.com/b9dc2a31-c503-4b83-8711-2d9f3fda15c7,From,John Gotti
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1698087885969264945,Sep 3,Marriage proposal gone wrong,309,2K,15K,2.3M,blob:https://twitter.com/72ed7b24-09a8-43a3-b092-3e1891acafd1,From,Wild content
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1698064823429275945,Sep 3,"Ronaldo this season:

Games: 5
Goals: 6
Assists: 5",305,2.1K,30K,871K,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1698040066860339305,Sep 2,BAYERN MUNICH HAS WON A GAME AGAINST GLADBACH,247,3.7K,95K,2.6M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1698035859566567434,Sep 2,Chelsea and Newcastle in the Championship next season,163,1.4K,15K,1.1M,blob:https://twitter.com/02a32928-4abd-4191-a114-0f24b6a7250c,From,reaction memes @VideoReacts
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1697999527423140032,Sep 2,Nicolas Jackson at Chelsea,375,1.3K,24K,1M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1697997730042241452,Sep 2,Bayern Munich's kryptonite,98,540,10K,423K,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1697991094372331669,Sep 2,"Chelsea players saw Elanga's hairstyle, thought he was their own player and let him score the goal.",926,8.5K,88K,2.6M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1697975320723271691,Sep 2,Harry Maguire this transfer window,296,1.8K,8K,671K,blob:https://twitter.com/484dd8fc-040b-4956-9ac8-b82877da51f4,From,TF Videos
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1697961808999399516,Sep 2,"If Fabrizio says the child isn't yours, no need for DNA test.",553,9.9K,73K,3.4M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1697937767454450066,Sep 2,Getafe fans and Greenwood,315,3.6K,33K,4.1M,blob:https://twitter.com/7b245b8f-2645-49ba-a3dc-d7cd98adc6a9,From,-26
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1697908794951348489,Sep 2,Big European clubs and their strikers,681,4.5K,49K,4M,blob:https://twitter.com/73f7ea24-a682-4a85-ac9f-dec7e38fb2e8,From,Tackle From Behind
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1697895257726238829,Sep 2,Ronaldinho visited South Africa in early 2000's,299,1.9K,35K,2M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1697707229577613419,Sep 2,Mourinho brings on Lukaku against 10 men AC Milan so AS Roma also plays with 10 men. Respect,660,7.6K,119K,7.7M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1697937767454450066,Sep 2,Getafe fans and Greenwood,315,3.6K,33K,4.1M,blob:https://twitter.com/7b245b8f-2645-49ba-a3dc-d7cd98adc6a9,From,-26
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1697908794951348489,Sep 2,Big European clubs and their strikers,681,4.5K,49K,4M,blob:https://twitter.com/73f7ea24-a682-4a85-ac9f-dec7e38fb2e8,From,Tackle From Behind
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1697704788341694846,Sep 2,France squad for the upcoming friendlies,321,4.6K,72K,5.5M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1697696990681768192,Sep 2,Brilliant game but no one is watching,861,4.3K,73K,7.8M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1697694785396461954,Sep 2,Spotify premium prices are going to increase,153,768,10K,1.1M,,"NO buy option in both deals due to Financial Fair Play.

Cancelo and Félix, Barça players soon.",
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1697685638512832562,Sep 2,Cole Palmer in Chelsea's attack,263,2.2K,59K,4.7M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1697310630833684668,Aug 31,UEFA created a Europa League group in Champions League to make Arsenal feel comfortable.,748,5.8K,51K,10M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1697305658754834533,Aug 31,Group G of Champions League,460,3.7K,77K,7.5M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1697293924597960765,Aug 31,The face of a man who knows it's over before it even started.,1.2K,7.6K,124K,21M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1697290467874947571,Aug 31,"Uefa script writers making Group F of 
PSG
BVB
Milan
Newcastle",448,6.6K,54K,4.1M,blob:https://twitter.com/c855659e-d70d-44a1-a393-bccf370716f0,From,reaction memes @VideoReacts
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1697287057624703413,Aug 31,Uefa giving Man Utd to Bayern Munich and Arsenal to Sevilla,494,4.9K,77K,7.3M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1697285841305923692,Aug 31,Arsenal fans after getting Sevilla from Pot A,282,2.2K,55K,3.9M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1697281381401866546,Aug 31,,785,3.8K,31K,2.3M,,"Group L:
Liverpool
Juventus
Marseille
Chelsea",
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1697256357391733065,Aug 31,Barcelona fans when they realise that they won't face Bayern Munich in Champions League group stage,628,7.2K,142K,9.1M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1697235697260708071,Aug 31,Leaked footage from today's,1K,6.2K,48K,5.6M,blob:https://twitter.com/2a0441cd-8ffa-48a8-8d6f-354b69f7575f,From,Soccer Clasico
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1697210641897886023,Aug 31,Arsenal coming back to the Champions League like,2.1K,17K,111K,10M,blob:https://twitter.com/7c7278ca-18b2-4b1d-add6-ea7741b237c8,From,Malik Ofori
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1696582155357290944,Aug 29,Smile if you own Arsenal,386,2.3K,73K,6M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1696510397505761367,Aug 29,Average American,459,1.9K,42K,9M,blob:https://twitter.com/02ffa39e-6db4-4bbd-95b7-97d2da1ac69b,From,TF Media
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1696483986766442533,Aug 29,The perfect wedding invitation,876,13K,160K,8.8M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1696453421535039721,Aug 29,Atletico Madrid loves scoring 7 goals against small teams,551,3.4K,62K,2.8M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1696217126300705047,Aug 28,Mbappe to Real Madrid. Here we go.,532,4.3K,106K,6.1M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1695853922802442325,Aug 27,How it started              How it ended,640,10K,100K,6.4M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1695852656495906897,Aug 27,Darwin Nunez against Newcastle,677,8.4K,136K,4.9M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1695851587762102512,Aug 27,I am sorry Darwin Nunez,983,7.7K,70K,5.1M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1695846090606510230,Aug 27,FC Barcelona as a car:,215,758,12K,743K,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1695830516128223441,Aug 27,Liverpool this season,655,5.5K,86K,3.3M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1695828766595977661,Aug 27,Virgil Van Maguire,932,6.6K,77K,4.1M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1695812453651665349,Aug 27,,299,3.5K,70K,5.2M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1695794665486745740,Aug 27,Paaland,517,2.5K,37K,1.9M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1695517280971477097,Aug 27,When you sign so many players that you can’t even remember them,186,893,5.6K,957K,blob:https://twitter.com/eccb2e03-4664-405a-aeb5-556caacfee64,From,L
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1695508590239318296,Aug 27,Messi has a new bodyguard,237,1.8K,47K,1.7M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1695470400262537597,Aug 26,"Kai Havertz 3 games 0 G/A  

Mason Mount 2 games 0 G/A",509,5.1K,83K,4.1M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1695468907593679294,Aug 26,Arsenal fans today,815,11K,125K,5.3M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1695175120795422781,Aug 26,Hospital FC,364,4.1K,69K,3.5M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1695166718522319260,Aug 26,Double standards,568,2.9K,46K,2.4M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1695042576653365285,Aug 25,"Chelsea has made a £120m bid for this dog, on a 8 year contract with the option to extend for another year.",909,4.1K,31K,3.4M,blob:https://twitter.com/e53e2e0d-7351-4110-95cf-c822a3961108,From,Raven’s Nest
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1695035292917395785,Aug 25,"Luis Rubiales: “I am not resigning.""

Every football fan:",199,307,2.7K,585K,blob:https://twitter.com/1267748a-f9e5-475b-bca5-ebdfd82ea9b9,From,reaction memes @VideoReacts
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1695009263016411521,Aug 25,Neymar against Mumbai City for Al-Hilal in Asian Champions League,4.8K,12K,78K,18M,blob:https://twitter.com/ee429ed4-a8cd-4170-87bc-b08e7edd9aee,From,Sigma Mann
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1694995422996000905,Aug 25,Juventus on TikTok,164,635,12K,2.5M,blob:https://twitter.com/823e18e8-b42a-48b9-a5ac-68dec79dd240,From,(M.fox fanboy)
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1694849921621319789,Aug 25,Ronaldo robbed,411,1K,9.4K,1.2M,blob:https://twitter.com/9aa0cc41-0fda-4a91-b7b1-2dd2c709f1bd,From,TF Media
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1694790773848302070,Aug 25,Wait for the Man United one,999,5.4K,22K,2.6M,blob:https://twitter.com/38ac98cb-4c39-473b-8b0f-b76b4aef925d,From,Amenyah
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1695009263016411521,Aug 25,Neymar against Mumbai City for Al-Hilal in Asian Champions League,4.8K,12K,78K,18M,blob:https://twitter.com/ee429ed4-a8cd-4170-87bc-b08e7edd9aee,From,Sigma Mann
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1694772410426212825,Aug 24,Society...,593,6.7K,92K,6.8M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1694656243942506680,Aug 24,Accurate,674,8.8K,128K,5.7M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1694637802560856546,Aug 24,Triple kill,270,1.6K,16K,1.7M,blob:https://twitter.com/17423404-f0a8-4abe-bdcf-ebeb4fbae850,From,TF Media
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1694390513607069930,Aug 23,,257,530,4.4K,612K,blob:https://twitter.com/4121249e-1fff-40b6-a898-410b597d5a70,From,TF Media
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1694320220888805786,Aug 23,He got a point,1.2K,6.5K,120K,7.1M,,,
https://twitter.com/TrollFootball,@TrollFootball,https://twitter.com/TrollFootball/status/1693625765827420263,Aug 21,Accurate,357,4.2K,63K,3.5M,,,
