css-4rbku5 href,UserId,Tweet_Url,Date,Tweets,Comments,Retweets,Likes,Impressions,css-4rbku5 3,css-4rbku5 4,css-4rbku5 5,css-4rbku5 6
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1708433326841946417,Oct 1,"Improving Connectivity to Foster Better Relations Among States!

This newly introduced DEMU Train Service will foster better connectivity among the states of Telangana and Karnataka by providing reliable commute options for the passengers of both states.",1,,,1.6K,#RailInfra4Telangana,,,
https://twitter.com/IRCTCofficial,·,https://twitter.com/IRCTCofficial/status/1708396084446499186,Oct 1,,23,4,10K,30,,,,
https://twitter.com/IRCTCofficial,·,https://twitter.com/IRCTCofficial/status/1708397680962248716,Oct 1,Amrit Mahotsav,1,1,1.7K,7,,,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1708398385018110257,Oct 1,"IRCTC Punj House Office, New Delhi",1,5,,1.5K,,,,
https://twitter.com/eCateringIRCTC,@eCateringIRCTC,https://twitter.com/eCateringIRCTC/status/1708359931588723023,Oct 1,This,4,8,,4K,#WorldVegetarianDay,#vegetarianism,#trainfood,#FoodOnTrack
https://twitter.com/RailwayNorthern,@RailwayNorthern,https://twitter.com/RailwayNorthern/status/1708113985399382254,Sep 30,राष्ट्रपिता महात्मा गांधी जी की जन्म वर्षगांठ की पूर्व संध्या पर बापू को ‘स्वच्छांजलि’ देने हेतु दिनांक 1 अक्टूबर 2023 की सुबह 10 बजे श्रमदान का हिस्सा बनें और गंदगी के खिलाफ लड़ाई में राष्ट्र का सहयोग करें।,14,26,,4.8K,#SwachhataHiSeva,#SwachhBharat,,
https://twitter.com/RailMinIndia,@RailMinIndia,https://twitter.com/RailMinIndia/status/1708136775926030591,Sep 30,"स्वच्छ भारत, स्वस्थ भारत, समृद्ध भारत! 

1 अक्टूबर 2023 को प्रातः 10:00 बजे से समस्त देशवासी स्वच्छता अभियान में अपने आस-पास के क्षेत्र को स्वच्छ बनाने हेतु श्रमदान करें।",18,273,485,41K,#SwachhBharat,#SHS2023,#SwachhtaPakhwada,
https://twitter.com/narendramodi,@narendramodi,https://twitter.com/narendramodi/status/1708133043565691323,Sep 30,"I look forward to being in Mahbubnagar tomorrow, 1st October to launch and lay the foundation stones for development works worth over Rs. 13,500 crore. These works cover diverse sectors including roads, connectivity, energy, railways and more. The people of Telangana will greatly…",464,2.9K,11K,754K,,,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1708129212513529984,Sep 30,"Take a trip to the Enchanting Singapore and Malaysia (NDO21) on 20.11.2023 & 04.12.2023 from Delhi and witness the gems of Asia.

Book now on",2,1,10,3.7K,#Travel,,,
https://twitter.com/swachhbharat,@swachhbharat,https://twitter.com/swachhbharat/status/1707446842311733626,Sep 28,"आइये 1 अक्टूबर को श्रमदान कर महात्मा गांधी जी को स्वच्छ भारत की सच्ची श्रद्धांजलि अर्पित करें। 
अपने योगदान की फोटो/वीडियो",7,139,220,34K,#SwachhBharat,#GarbageFreeIndia,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1708112507318292515,Sep 30,"Here's your chance to do something great for our nation. 

Participate in the nationwide",3,4,31,3.6K,#SwachhtaHiSeva,#SwachhBharatAbhiyan,#SwachhBharatMission,#GarbageFreeIndia
https://twitter.com/Maharajas_Exp,@Maharajas_Exp,https://twitter.com/Maharajas_Exp/status/1708098940112109903,Sep 30,"in the royally furnished cabins of Maharajas' Express featuring world-class amenities for a majestic stay.

Plan a regal vacation via",2,3,26,8.3K,#LiveLikeMaharaja,#IRCTC,#DekhoApnaDesh,#TravelIndia
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1708085564724113421,Sep 30,Save the dates,2,1,12,3.6K,#CricketWorldCup2023,#TeamIndia,#IRCTCAir,
https://twitter.com/GoldenChariotIR,@GoldenChariotIR,https://twitter.com/GoldenChariotIR/status/1708061152356512136,Sep 30,Explore the grace of,2,4,17,4.5K,#MysorePalace,#GoldenChariot,#ExploreIndia,#TravelIndia
https://twitter.com/eCateringIRCTC,@eCateringIRCTC,https://twitter.com/eCateringIRCTC/status/1708019934499103023,Sep 30,"Some have it with Rice, some with Bhature. Tell us what you prefer Chhole with and why.",2,2,7,3K,#FoodOnTrack,#trainfood,#foodintrain,#FoodTalks
https://twitter.com/GoldenChariotIR,@GoldenChariotIR,https://twitter.com/GoldenChariotIR/status/1708061152356512136,Sep 30,Explore the grace of,2,4,17,4.5K,#MysorePalace,#GoldenChariot,#ExploreIndia,#TravelIndia
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1708020628505174289,Sep 30,"Make your trip more exciting by booking a hotel with a swimming pool to take a dip in.

Visit",3,9,,3.1K,#DekhoApnaDesh,#Travel,,
https://twitter.com/Palworld_EN,Ad,https://twitter.com/hashtag/Palworld?src=hashtag_click,#Palworld,＜Steam page＞,711K,https://,?twclid=2-5sgvk7bujfesfz354j7vwq6fr,483,#pocketpair,#STEAM,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1708004207469404302,Sep 30,"Explore Puri-Konark-Bhubaneswar Ex. Kochi (SEA19) and witness Odisha's divine beauty starting on 30.11.2023.

Book now on",2,1,10,3.6K,#DekhoApnaDesh,#Travel,,
https://twitter.com/Maharajas_Exp,@Maharajas_Exp,https://twitter.com/Maharajas_Exp/status/1707728276599574570,Sep 29,Experience welcomes worthy of royalty right from the start and,2,3,58,17K,#StayLikeMaharaja,#IRCTC,#DekhoApnaDesh,#India
https://twitter.com/IR_BharatGaurav,@IR_BharatGaurav,https://twitter.com/IR_BharatGaurav/status/1707712570382225625,Sep 29,"Admire the touch of tradition in the architecture of Garvi Gujarat (CDBG09), commencing on 09.10.2023 from Delhi.
Secure your spot now at",2,3,16,4.9K,#DekhoApnaDesh,#BharatGaurav,@RailMinIndia,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1707704324732997986,Sep 29,"The Adbhut Andaman Ex Lucknow (NLA90) tour starts on 13.01.2024, 10.02.2024 & 01.03.2024.

Book now on",1,2,14,4.9K,#DekhoApnaDesh,#Travel,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1707694718967230582,Sep 29,"express sincere thanks to the Respected Excellencies of the Embassies and Senior officials & Delegates from Ministries for their participation in IRCTC Meet held on 26.09.23. 

It was indeed an insightful interaction on promotion of IRCTC Luxury & other segment Rail based…",17,2,20,6.8K,#IRCTC,,,
https://twitter.com/eCateringIRCTC,@eCateringIRCTC,https://twitter.com/eCateringIRCTC/status/1707650267901288863,Sep 29,Tell us what would you prefer for lunch,3,4,10,3.1K,#IRCTC,#FoodOnTrack,#FoodTalks,#TravelEats
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1707638462503960938,Sep 29,Embark on a journey to discover the divine beauty of Odisha with the Puri-Konark-Bhubaneswar tour departing from,1,18,,3.4K,#kochi,#DekhoApnaDesh,#Travel,
https://twitter.com/buddhistrain,@buddhistrain,https://twitter.com/buddhistrain/status/1707619690024210696,Sep 29,Retrace the history of Buddhism on your,2,2,15,3.5K,#JourneyToNirvana,#Rajgir,#TravelIndia,#SpiritualTravel
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1707606243316289926,Sep 29,"Your fabulous outing is just a click away. 

Visit",1,1,13,3.2K,#Travel,#DekhoApnaDesh,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1707425907223261402,Sep 28,"Prepare for exciting times in the Amazing GOA Ex Nagpur (WMA73) starting on 26/01/2024.

Book now on",2,1,18,4.8K,#DekhoApnaDesh,#Travel,,
https://twitter.com/eCateringIRCTC,@eCateringIRCTC,https://twitter.com/eCateringIRCTC/status/1707413292644524333,Sep 28,Ordering food from,1,4,9,6.1K,#IRCTC,#FoodOnTrack,#FoodDelivery,#Trainfood
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1707387709931540705,Sep 28,"Venture to Odisha – Land of Spirituality, Divinity and Golden Beach (WAR012) starting every Monday from Ahmedabad.

Book now on",1,16,,3.2K,#DekhoApnaDesh,#Travel,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1707379308417704355,Sep 28,"Have a memorable outing with your children by finding kid-friendly places to stay on the IRCTC Portal.

Visit",1,9,,2.8K,#DekhoApnaDesh,#Travel,,
https://twitter.com/GoldenChariotIR,@GoldenChariotIR,https://twitter.com/GoldenChariotIR/status/1707367421869453728,Sep 28,"From the historic to the divine, India has many facets that can only be experienced in person. 

Visit",1,7,20,9.6K,#ExploreIndia,#GoldenChariot,#LuxuryTravel,#HistoricIndia
https://twitter.com/eCateringIRCTC,@eCateringIRCTC,https://twitter.com/eCateringIRCTC/status/1707299014994211128,Sep 28,"eCatering is always there for you when you forget to pack lunch for your journey.

Order on link in bio/",1,3,11,4.1K,#IRCTC,#FoodOnTrack,#FoodRhymes,#FoodieFinds
https://twitter.com/bhaskar_pyne,@bhaskar_pyne,https://twitter.com/bhaskar_pyne/status/1706564742532460798,Sep 26,Grand arrangements by,13,30,265,31K,@RailMinIndia,@bhaskar_pyne,@ManiSudhanshu58,@proicfindrlys
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1707280642172387449,Sep 28,"Whether you are travelling solo or with a group, the IRCTC portal can help you find accommodation in your favourite city.

Visit",1,8,,2.3K,#DekhoApnaDesh,#Travel,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1707244010710945923,Sep 28,Team,10,21,104,10K,#IRCTC,#MiladunNabi,#EidMiladUnNabi,
https://twitter.com/eCateringIRCTC,@eCateringIRCTC,https://twitter.com/eCateringIRCTC/status/1707048996769079752,Sep 27,"Searching for Chhole Kulche on your way home? Find it on our Food on Track app.

Order on link in bio/",2,7,17,4.6K,#FoodOnTrack,#FoodTalks,#FoodieFinds,#DeliciousBites
https://twitter.com/buddhistrain,@buddhistrain,https://twitter.com/buddhistrain/status/1707022119136297271,Sep 27,Feel the reverence of devotees paying homage to Lord Buddha at,1,3,16,2.3K,#DhamekStupa,#JourneyToNirvana,#TravelIndia,#BuddhistTrain
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1707026912176902225,Sep 27,"Celebrate Poornima Pe Rann-White Rann Resorts (WMR157) starting on 24th December, 2023 and 24th January, 2024 from Mumbai.

Book now on",1,2,18,3.3K,#Travel,#DekhoApnaDesh,,
https://twitter.com/IR_BharatGaurav,@IR_BharatGaurav,https://twitter.com/IR_BharatGaurav/status/1707022936266113510,Sep 27,"Set off on the Bharat Gaurav-North Western Delight with Vaishnodevi (SZBG10) rail tour starting on 19.11.2023 from Kochuveli to explore the gems of the region.

Book now on",1,2,11,4.4K,#DekhoApnaDesh,,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1707008381066658254,Sep 27,"This fall, discover the charm of Pachmarhi from its dense greenery to its pristine falls.

Book tickets on",1,2,10,2.1K,#DekhoApnaDesh,#Travel,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1706997811089195186,Sep 27,"Today marks a significant milestone as IRCTC celebrates 24 years of operational excellence since its establishment on September 27, 1999. This momentous occasion coincides with",11,3,22,5.3K,#WorldTourismDay,,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1706986135329837206,Sep 27,Last chance! Flyers book your,2,2,10,2.5K,#flights,#IRCTC24Years,#IRCTCAirOfferLaunch,#TravelDeals
https://twitter.com/buddhistrain,@buddhistrain,https://twitter.com/buddhistrain/status/1706925193632043187,Sep 27,This,1,3,12,1.6K,#WorldTourismDay,#WorldTourismDay2023,#BuddhistTrain,#TravelIndia
https://twitter.com/eCateringIRCTC,@eCateringIRCTC,https://twitter.com/eCateringIRCTC/status/1706911597837594726,Sep 27,"eCatering offers many national and international delicacies for train travellers.

This",1,4,8,3.3K,#IRCTC,#WorldTourismDay,#FoodOnTrack,#trainfood
https://twitter.com/IR_BharatGaurav,@IR_BharatGaurav,https://twitter.com/IR_BharatGaurav/status/1706908912186802443,Sep 27,The IRCTC Bharat Gaurav Tourist Train team sends warm regards to all travellers on the occasion of,4,25,,7.9K,#WorldTourismDay,,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1706903457976943075,Sep 27,Happy World Tourism Day!,6,4,21,2.9K,,,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1706699555788689611,Sep 26,"On the eve of World Tourism Day, Chairman and Managing Director of IRCTC, had a meet and greet interactive session with senior delegates of embassies of different countries to further promote Buddhist Tourism and other Rail based Tourism in India with special emphasis on Inbound…",8,247,46,28K,,,,
https://twitter.com/GoldenChariotIR,@GoldenChariotIR,https://twitter.com/GoldenChariotIR/status/1706689814517682224,Sep 26,aboard the,1,5,17,5.1K,#ExploreIndia,#GoldenChariot,#IndianAdventure,#LuxuryTrainJourney
https://twitter.com/eCateringIRCTC,@eCateringIRCTC,https://twitter.com/eCateringIRCTC/status/1706671850456318240,Sep 26,"Got desserts on your mind? 

Indulge in your favourites from IRCTC eCatering on the go.

Order on link in bio/",1,7,10,5K,#FoodOnTrack,#FoodRhymes,#SweetTreats,#DessertDelights
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1706648924667154840,Sep 26,"Glimpses of IRCTC showcasing it’s CSR activities at the CPSEs Roundtable & Exhibition 2023, organised by",5,25,,3.2K,#CPSEroundtableExhibition2023,#HealthyNationHappyNation,#AspirationalDistricts,#SwachhtaHiSewa
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1706644185166524890,Sep 26,Explore sites associated with holy scriptures on the Sri Lanka- The Divine,3,14,,2.7K,#ramayana,#Travel,#SriLanka,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1706628810139902118,Sep 26,Are you looking for the most elegant,2,10,,2.2K,#hotelrooms,#IRCTC,#DekhoApnaDesh,#Travel
https://twitter.com/IR_BharatGaurav,@IR_BharatGaurav,https://twitter.com/IR_BharatGaurav/status/1706623461257338912,Sep 26,"The Bharat Gaurav, Glorious Gujarat with Statue of Unity Ex-Agartala (EZBG10) tour starts on 13.12.2023.

Book now on",4,22,,9.8K,#Gujarat,#DekhoApnaDesh,#Travel,#BharatGaurav
https://twitter.com/IRCTCofficial,·,https://twitter.com/IRCTCofficial/status/1706609551573659783,Sep 26,", at Hall no. 14, Pragati Maidan, New Delhi. 

This event was inaugurated and graced by Union Minister of State for Finance, Govt. of India",1,2,2.6K,13,#CPSEroundtableExhibition2023,@DrBhagwatKarad,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1706528270089675022,Sep 26,"Make flying fun again with IRCTC's limited period zero convenience fee offer. 

Book flights on",4,2,17,3.7K,#IRCTC24Years,#IRCTCAirOfferLaunch,#TravelDeal,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1706343174040326386,Sep 25,The pristine sights and rich biodiversity of Asia's largest brackish water lagoon are enough to make you say,6,6,23,4.2K,#YehMeraIndia,#DekhoApanDesh,#Travel,#WorldTourismDay
https://twitter.com/eCateringIRCTC,@eCateringIRCTC,https://twitter.com/eCateringIRCTC/status/1706336521476022684,Sep 25,"When setting off on a train journey, you have four simple options to book hot and tasty meals for it.

Just click the link in bio/",2,4,5,2.8K,#FoodOnTrack,#TravelEats,#TrainFood,
https://twitter.com/Maharajas_Exp,@Maharajas_Exp,https://twitter.com/Maharajas_Exp/status/1706286629453770826,Sep 25,"Soak in the view of the sun setting at Thar desert near Bikaner.

Reserve your spot on one of the most vibrant tours via",5,28,,18K,#IRCTC,#DekhoApnaDesh,#India,#luxuxytrain
https://twitter.com/Maharajas_Exp,@Maharajas_Exp,https://twitter.com/Maharajas_Exp/status/1706219420471726176,Sep 25,"Stroll through Junagarh, one of the most decorated forts in India, that houses many opulent palaces.

Go to the link",2,10,,5K,#ExperienceIndia,#IRCTC,#DekhoApnaDesh,#India
https://twitter.com/IR_BharatGaurav,@IR_BharatGaurav,https://twitter.com/IR_BharatGaurav/status/1706278631855579346,Sep 25,"The Sri Rameshwaram -Tirupati Dakshin Darshan Yatra (WZBG09) starts on 17.11.2023 from Mumbai.

Book now on",3,5,76,19K,#DekhoApnaDesh,#Travel,#BharatGaurav,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1706275038792651174,Sep 25,इंडिया पाकिस्तान मैच,3,7,34,5.1K,#WorldCup2023,#DilJashnBole,#IRCTC24Years,
https://twitter.com/GoldenChariotIR,@GoldenChariotIR,https://twitter.com/GoldenChariotIR/status/1706237033986060687,Sep 25,Every corner of India has an immersive,1,5,21,5.1K,#history,#WorldTourismDay,#TourismDay2023,#Exploreindia
https://twitter.com/eCateringIRCTC,@eCateringIRCTC,https://twitter.com/eCateringIRCTC/status/1706212094964871388,Sep 25,Beware of ordering,2,9,14,5.1K,#fooddelivery,#IRCTC,#FoodOnTrack,#EatSafe
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1706201515780710448,Sep 25,"Watch the Rann of Kutch come alive during the Rann Utsav.

Book a trip on",1,2,12,2.4K,#YehMeraIndia,#DekhoApanDesh,#Travel,#WorldTourismDay
https://twitter.com/RailMinIndia,@RailMinIndia,https://twitter.com/RailMinIndia/status/1706002287544721813,Sep 24,उदयपुर - जयपुर,16,338,1.2K,48K,#VandeBharatExpress,#VandeBharat,,
https://twitter.com/RailMinIndia,@RailMinIndia,https://twitter.com/RailMinIndia/status/1706034036169408751,Sep 25,पटना–हावड़ा एवं रांची-हावड़ा दोनों,104,580,4.5K,160K,#VandeBharatExpress,#VandeBharat,,
https://twitter.com/RailMinIndia,@RailMinIndia,https://twitter.com/RailMinIndia/status/1705952642122567949,Sep 24,"नए जोश, नए उत्साह और नई उमंग का प्रतीक, जामनगर - अहमदाबाद",18,267,442,32K,#VandeBharatExpress,#VandeBharat,,
https://twitter.com/RailMinIndia,@RailMinIndia,https://twitter.com/RailMinIndia/status/1705949915611050157,Sep 24,उदयपुर-जयपुर,19,278,550,31K,#VandeBharatExpress,#VandeBharat,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1705960977399988638,Sep 24,"Save the date and join us in celebrating another year of connecting India, One  journey at a time.",13,3,28,8.6K,#IRCTCFoundationDay,#IRCTCAnniversary,#ComingSoon,#IRCTC24Years
https://twitter.com/buddhistrain,@buddhistrain,https://twitter.com/buddhistrain/status/1705911135353147670,Sep 24,As,1,5,12,2.9K,#WorldTourismDay,#Buddhist,#MulagandhaKutiVihar,#SpiritualJourney
https://twitter.com/RailMinIndia,@RailMinIndia,https://twitter.com/RailMinIndia/status/1705926390040686682,Sep 24,टाटानगर स्टेशन पर रांची – हावड़ा,20,338,1.5K,62K,#VandeBharatExpress,#VandeBharat,,
https://twitter.com/RailMinIndia,@RailMinIndia,https://twitter.com/RailMinIndia/status/1705923955268157807,Sep 24,उदयपुर-जयपुर,29,345,1.2K,65K,#VandeBharatExpress,#VandeBharat,,
https://twitter.com/RailMinIndia,@RailMinIndia,https://twitter.com/RailMinIndia/status/1705922753017041397,Sep 24,Eagerly waiting to catch a glimpse of Hyderabad - Bengaluru,11,273,545,31K,#VandeBharatExpress,#VandeBharat,,
https://twitter.com/RailMinIndia,@RailMinIndia,https://twitter.com/RailMinIndia/status/1705920603687940576,Sep 24,गुजरात के विरमगाम स्टेशन पर जामनगर – अहमदाबाद,24,367,1.3K,39K,#VandeBharatExpress,#VandeBharat,,
https://twitter.com/RailMinIndia,@RailMinIndia,https://twitter.com/RailMinIndia/status/1705917692719350222,Sep 24,जामनगर – अहमदाबाद,20,255,450,28K,#VandeBharatExpress,#VandeBharat,,
https://twitter.com/RailMinIndia,@RailMinIndia,https://twitter.com/RailMinIndia/status/1705920603687940576,Sep 24,गुजरात के विरमगाम स्टेशन पर जामनगर – अहमदाबाद,24,367,1.3K,39K,#VandeBharatExpress,#VandeBharat,,
https://twitter.com/RailMinIndia,@RailMinIndia,https://twitter.com/RailMinIndia/status/1705917692719350222,Sep 24,जामनगर – अहमदाबाद,20,255,450,28K,#VandeBharatExpress,#VandeBharat,,
https://twitter.com/RailMinIndia,@RailMinIndia,https://twitter.com/RailMinIndia/status/1705909227015823795,Sep 24,Synergetic Meeting: Two,893,1.7K,9.8K,2.3M,#VandeBharatExpress,,,
https://twitter.com/RailMinIndia,@RailMinIndia,https://twitter.com/RailMinIndia/status/1705907450988187894,Sep 24,जामनगर – अहमदाबाद,16,270,626,28K,#VandeBharatExpress,#VandeBharat,,
https://twitter.com/RailMinIndia,@RailMinIndia,https://twitter.com/RailMinIndia/status/1705905664399221152,Sep 24,उदयपुर-जयपुर,11,255,602,24K,#VandeBharatExpress,#VandeBharat,,
https://twitter.com/RailMinIndia,@RailMinIndia,https://twitter.com/RailMinIndia/status/1705882941803348391,Sep 24,जामनगर - अहमदाबाद,14,244,383,24K,#VandeBharatExpress,#VandeBharat,,
https://twitter.com/RailMinIndia,@RailMinIndia,https://twitter.com/RailMinIndia/status/1705882114913136956,Sep 24,"Reflecting the aspirations of 140 crore Indians, 9 New",8,248,387,25K,#VandeBharatExpress,#VandeBharat,,
https://twitter.com/RailMinIndia,@RailMinIndia,https://twitter.com/RailMinIndia/status/1705879282705162436,Sep 24,हम हैं,47,701,5.5K,168K,#VandeBharat,,,
https://twitter.com/RailMinIndia,@RailMinIndia,https://twitter.com/RailMinIndia/status/1705878779149668428,Sep 24,Hyderabad - Bengaluru,16,294,641,32K,#VandeBharatExpress,#VandeBharat,,
https://twitter.com/RailMinIndia,@RailMinIndia,https://twitter.com/RailMinIndia/status/1705877427686170814,Sep 24,Hyderabad – Bengaluru,26,434,2.5K,84K,#VandeBharatExpress,#Hyderabad,#Bengaluru,#VandeBharat
https://twitter.com/RailMinIndia,@RailMinIndia,https://twitter.com/RailMinIndia/status/1705875648177205692,Sep 24,"Advancing along the destination on its inaugural run, the Udaipur- Jaipur",20,365,1.3K,71K,#VandeBharatExpress,#Udaipur,#Jaipur,#VandeBharat
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1705889997713179130,Sep 24,"Dive into India's river knowledge! 

Can you guess which river holds the title of being the longest in India? 

Cast your vote below!",8,3,22,7.3K,#WorldRiversDay,,,
https://twitter.com/RailMinIndia,@RailMinIndia,https://twitter.com/RailMinIndia/status/1705873623678959948,Sep 24,Young students enthusiastically improvised a,14,252,535,28K,#VandeBharat,#VandeBharatExpress,,
https://twitter.com/RailMinIndia,@RailMinIndia,https://twitter.com/RailMinIndia/status/1705873623678959948,Sep 24,Young students enthusiastically improvised a,14,252,535,28K,#VandeBharat,#VandeBharatExpress,,
https://twitter.com/RailMinIndia,@RailMinIndia,https://twitter.com/RailMinIndia/status/1705873134388134136,Sep 24,Children bring their vibrant energy during the inaugural run of Hyderabad-Bengaluru,10,252,429,25K,#VandeBharatExpress,#VandeBharat,,
https://twitter.com/RailMinIndia,@RailMinIndia,https://twitter.com/RailMinIndia/status/1705869196792390008,Sep 24,"सरकार ने रेल बजट में अभूतपूर्व बढ़ोतरी की है। 2014 में रेलवे का जितना बजट था, इस साल उससे आठ गुना ज्यादा बजट दिया गया है: माननीय प्रधानमंत्री श्री",29,245,341,20K,#VandeBharat,#VandeBharatExpress,,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1705865316637593925,Sep 24,तिरुनेलवेली-मदुरै-चेन्नई वंदे भारत एक्सप्रेस ट्रेन शहरों में कनेक्टिविटी बढ़ाने का मुख्य साधन बनेगी और राज्य के विकास में चार चांद लगाएगी।,1,15,,1.8K,#Triuneveli,#Madurai,#Chennai,#VandeBharat
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1705865075590893576,Sep 24,राउरकेला-भुवनेश्वर-पुरी वंदे भारत एक्सप्रेस पुरी से लेकर कटक तक 7 प्रमुख शहरों के बीच कनेक्टिविटी को मजबूती प्रदान करेगी।,1,13,,1.8K,#Rourkela,#Puri,#VandeBharat,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1705864805171564972,Sep 24,कासरगोड-तिरुवनंतपुरम वंदे भारत एक्सप्रेस ट्रेन कासरगोड से तिरुवनंतपुरम वाया आलप्पुझा के लिए एक तेज और आरामदायक कनेक्टिविटी प्रदान करने में अहम भूमिका निभाएगी।,1,1,6,2.1K,#Kasargod,#Thiruvananthapuram,#VandeBharat,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1705864570042994963,Sep 24,पटना-हावड़ा,1,2,22,3.1K,#VandeBharat,#Patna,#Howrah,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1705864341780676612,Sep 24,गुजरात में जामनगर-अहमदाबाद के बीच चलने वाली,6,,,1.5K,#VandeBharat,#Jamnagar,#Ahmedabad,
https://twitter.com/IRCTCofficial,·,https://twitter.com/IRCTCofficial/status/1705863638878220340,Sep 24,and,1,1,1.6K,4,#Jamnagar,#Ahmedabad,#VandeBharat,
https://twitter.com/IRCTCofficial,·,https://twitter.com/IRCTCofficial/status/1705863641457659987,Sep 24,,1,2,1K,,#Jamnagar,#Ahmedabad,#VandeBharat,
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1705863644184039494,Sep 24,The launch of the all-new,3,,,973,#VandeBharat,#Jamnagar,#Ahmedabad,
https://twitter.com/IRCTCofficial,·,https://twitter.com/IRCTCofficial/status/1705863299047272684,Sep 24,-,1,5,1.3K,,#Ranchi,#Howrah,#VandeBharat,
https://twitter.com/IRCTCofficial,·,https://twitter.com/IRCTCofficial/status/1705863301605855355,Sep 24,will connect the culturally rich states of Jharkhand and West Bengal which will not only boost temple tourism in the states but also support the local traders and businesses.,1,1,936,,#VandeBharat,#Ranchi,#Howrah,
https://twitter.com/IRCTCofficial,·,https://twitter.com/IRCTCofficial/status/1705853193538634199,Sep 24,,2,5,2.5K,19,#Rourkela,#Bhubaneswar,#Puri,#VandeBharat
https://twitter.com/IRCTCofficial,·,https://twitter.com/IRCTCofficial/status/1705853196013334691,Sep 24,will give opportunities to people for exploring the famous pilgrimage sites Jagannath Temple and Samaleswari Temple and reduce travel time for passengers.,1,1,1K,2,#VandeBharat,#Rourkela,#Bhubaneswar,#Puri
https://twitter.com/IRCTCofficial,@IRCTCofficial,https://twitter.com/IRCTCofficial/status/1705853198538289590,Sep 24,"Path To Progress for the People of Odisha!  

As this newly launched",2,4,,1K,#VandeBharat,#Rourkela,#Bhubaneswar,#Puri
https://twitter.com/IRCTCofficial,·,https://twitter.com/IRCTCofficial/status/1705850077321846849,Sep 24,and,2,3,2K,9,#Thiruvananthapuram,#Kasargod,#VandeBharat,
